@timestamp,@logStream,@duration,@initDuration,@maxMemoryUsed
2026-05-28 12:30:27.520,2026/05/28/[$LATEST]7de6c63704704001920746bd5ec85dd3,1.54,,85000000
2026-05-28 12:30:27.530,2026/05/28/[$LATEST]5724bbfcea774384b83b606c0c42d806,20.98,,86000000
2026-05-28 12:30:27.534,2026/05/28/[$LATEST]7de6c63704704001920746bd5ec85dd3,7,,85000000
2026-05-28 12:30:27.554,2026/05/28/[$LATEST]4f6d928700b0454089f4d3ba5806fd95,4.78,,85000000
2026-05-28 12:30:27.582,2026/05/28/[$LATEST]5724bbfcea774384b83b606c0c42d806,2.23,,86000000
2026-05-28 12:30:27.584,2026/05/28/[$LATEST]5989da090f7445fcb92f7c32ee76dd46,1.8,,86000000
2026-05-28 12:30:27.600,2026/05/28/[$LATEST]4f6d928700b0454089f4d3ba5806fd95,10,,85000000
2026-05-28 12:30:27.601,2026/05/28/[$LATEST]7de6c63704704001920746bd5ec85dd3,1.8,,85000000
2026-05-28 12:30:27.602,2026/05/28/[$LATEST]5989da090f7445fcb92f7c32ee76dd46,3.14,,86000000
2026-05-28 12:30:27.606,2026/05/28/[$LATEST]15737d93c14242db96065ddfaa294dc4,1.86,,85000000
2026-05-28 12:30:27.617,2026/05/28/[$LATEST]15737d93c14242db96065ddfaa294dc4,1.58,,85000000
2026-05-28 12:30:27.623,2026/05/28/[$LATEST]7de6c63704704001920746bd5ec85dd3,1.83,,85000000
2026-05-28 12:30:27.633,2026/05/28/[$LATEST]5989da090f7445fcb92f7c32ee76dd46,1.76,,86000000
2026-05-28 12:30:27.642,2026/05/28/[$LATEST]7de6c63704704001920746bd5ec85dd3,1.61,,85000000
2026-05-28 12:30:27.654,2026/05/28/[$LATEST]7de6c63704704001920746bd5ec85dd3,4.93,,85000000
2026-05-28 12:30:27.666,2026/05/28/[$LATEST]5989da090f7445fcb92f7c32ee76dd46,1.66,,86000000
2026-05-28 12:30:27.667,2026/05/28/[$LATEST]5724bbfcea774384b83b606c0c42d806,1.9,,86000000
2026-05-28 12:30:27.675,2026/05/28/[$LATEST]7de6c63704704001920746bd5ec85dd3,2.97,,85000000
2026-05-28 12:30:27.676,2026/05/28/[$LATEST]5724bbfcea774384b83b606c0c42d806,1.98,,86000000
2026-05-28 12:30:27.682,2026/05/28/[$LATEST]5989da090f7445fcb92f7c32ee76dd46,1.81,,86000000
2026-05-28 12:30:27.683,2026/05/28/[$LATEST]cfb0e958f4874281914ba0b7a1a72bef,1.71,,86000000
2026-05-28 12:30:27.708,2026/05/28/[$LATEST]cfb0e958f4874281914ba0b7a1a72bef,1.76,,86000000
2026-05-28 12:30:27.721,2026/05/28/[$LATEST]cfb0e958f4874281914ba0b7a1a72bef,1.86,,86000000
2026-05-28 12:30:27.737,2026/05/28/[$LATEST]7de6c63704704001920746bd5ec85dd3,1.58,,85000000
2026-05-28 12:30:27.766,2026/05/28/[$LATEST]7de6c63704704001920746bd5ec85dd3,1.61,,85000000
2026-05-28 12:30:27.779,2026/05/28/[$LATEST]cfb0e958f4874281914ba0b7a1a72bef,1.7,,86000000
2026-05-28 12:30:27.785,2026/05/28/[$LATEST]7de6c63704704001920746bd5ec85dd3,1.69,,85000000
2026-05-28 12:30:27.787,2026/05/28/[$LATEST]15737d93c14242db96065ddfaa294dc4,1.94,,85000000
2026-05-28 12:30:27.802,2026/05/28/[$LATEST]15737d93c14242db96065ddfaa294dc4,1.77,,85000000
2026-05-28 12:30:27.804,2026/05/28/[$LATEST]cfb0e958f4874281914ba0b7a1a72bef,1.71,,86000000
2026-05-28 12:30:27.825,2026/05/28/[$LATEST]15737d93c14242db96065ddfaa294dc4,1.88,,85000000
2026-05-28 12:30:27.827,2026/05/28/[$LATEST]7de6c63704704001920746bd5ec85dd3,1.62,,85000000
2026-05-28 12:30:27.829,2026/05/28/[$LATEST]cfb0e958f4874281914ba0b7a1a72bef,2.03,,86000000
2026-05-28 12:30:27.833,2026/05/28/[$LATEST]15737d93c14242db96065ddfaa294dc4,1.63,,85000000
2026-05-28 12:30:27.835,2026/05/28/[$LATEST]4f6d928700b0454089f4d3ba5806fd95,3.57,,85000000
2026-05-28 12:30:27.849,2026/05/28/[$LATEST]7de6c63704704001920746bd5ec85dd3,1.85,,85000000
2026-05-28 12:30:27.852,2026/05/28/[$LATEST]cfb0e958f4874281914ba0b7a1a72bef,2.02,,86000000
2026-05-28 12:30:27.853,2026/05/28/[$LATEST]15737d93c14242db96065ddfaa294dc4,13.76,,85000000
2026-05-28 12:30:27.855,2026/05/28/[$LATEST]645d0a3985b047aa91261d33b7d29c16,1.59,,86000000
2026-05-28 12:30:27.858,2026/05/28/[$LATEST]4f6d928700b0454089f4d3ba5806fd95,14.53,,85000000
2026-05-28 12:30:27.861,2026/05/28/[$LATEST]cfb0e958f4874281914ba0b7a1a72bef,2.57,,86000000
2026-05-28 12:30:27.876,2026/05/28/[$LATEST]4f6d928700b0454089f4d3ba5806fd95,8.35,,85000000
2026-05-28 12:30:27.877,2026/05/28/[$LATEST]645d0a3985b047aa91261d33b7d29c16,1.8,,86000000
2026-05-28 12:30:27.878,2026/05/28/[$LATEST]15737d93c14242db96065ddfaa294dc4,1.71,,85000000
2026-05-28 12:30:27.891,2026/05/28/[$LATEST]cfb0e958f4874281914ba0b7a1a72bef,1.86,,86000000
2026-05-28 12:30:27.915,2026/05/28/[$LATEST]15737d93c14242db96065ddfaa294dc4,1.8,,85000000
2026-05-28 12:30:27.920,2026/05/28/[$LATEST]4f6d928700b0454089f4d3ba5806fd95,2.36,,85000000
2026-05-28 12:30:27.928,2026/05/28/[$LATEST]cfb0e958f4874281914ba0b7a1a72bef,1.97,,86000000
2026-05-28 12:30:27.934,2026/05/28/[$LATEST]5989da090f7445fcb92f7c32ee76dd46,1.75,,86000000
2026-05-28 12:30:27.946,2026/05/28/[$LATEST]5989da090f7445fcb92f7c32ee76dd46,1.8,,86000000
2026-05-28 12:30:27.952,2026/05/28/[$LATEST]4f6d928700b0454089f4d3ba5806fd95,2.25,,85000000
2026-05-28 12:30:27.954,2026/05/28/[$LATEST]15737d93c14242db96065ddfaa294dc4,1.67,,85000000
2026-05-28 12:30:27.955,2026/05/28/[$LATEST]645d0a3985b047aa91261d33b7d29c16,1.85,,86000000
2026-05-28 12:30:27.964,2026/05/28/[$LATEST]7de6c63704704001920746bd5ec85dd3,1.66,,85000000
2026-05-28 12:30:27.981,2026/05/28/[$LATEST]7de6c63704704001920746bd5ec85dd3,1.68,,85000000
2026-05-28 12:30:27.995,2026/05/28/[$LATEST]7de6c63704704001920746bd5ec85dd3,7.39,,85000000
2026-05-28 12:30:27.999,2026/05/28/[$LATEST]5989da090f7445fcb92f7c32ee76dd46,2.77,,86000000
2026-05-28 12:30:27.999,2026/05/28/[$LATEST]645d0a3985b047aa91261d33b7d29c16,1.81,,86000000
2026-05-28 12:30:28.023,2026/05/28/[$LATEST]645d0a3985b047aa91261d33b7d29c16,1.66,,86000000
2026-05-28 12:30:28.026,2026/05/28/[$LATEST]5989da090f7445fcb92f7c32ee76dd46,1.84,,86000000
2026-05-28 12:30:28.028,2026/05/28/[$LATEST]cfb0e958f4874281914ba0b7a1a72bef,1.73,,86000000
2026-05-28 12:30:28.041,2026/05/28/[$LATEST]cfb0e958f4874281914ba0b7a1a72bef,6.76,,86000000
2026-05-28 12:30:28.049,2026/05/28/[$LATEST]645d0a3985b047aa91261d33b7d29c16,1.65,,86000000
2026-05-28 12:30:28.068,2026/05/28/[$LATEST]645d0a3985b047aa91261d33b7d29c16,1.63,,86000000
2026-05-28 12:30:28.070,2026/05/28/[$LATEST]7de6c63704704001920746bd5ec85dd3,1.9,,85000000
2026-05-28 12:30:28.079,2026/05/28/[$LATEST]cfb0e958f4874281914ba0b7a1a72bef,2.89,,86000000
2026-05-28 12:30:28.080,2026/05/28/[$LATEST]5989da090f7445fcb92f7c32ee76dd46,1.82,,86000000
2026-05-28 12:30:28.088,2026/05/28/[$LATEST]5724bbfcea774384b83b606c0c42d806,28.02,,86000000
2026-05-28 12:30:28.093,2026/05/28/[$LATEST]7de6c63704704001920746bd5ec85dd3,1.77,,85000000
2026-05-28 12:30:28.096,2026/05/28/[$LATEST]cfb0e958f4874281914ba0b7a1a72bef,2.08,,86000000
2026-05-28 12:30:28.097,2026/05/28/[$LATEST]645d0a3985b047aa91261d33b7d29c16,1.77,,86000000
2026-05-28 12:30:28.101,2026/05/28/[$LATEST]5989da090f7445fcb92f7c32ee76dd46,2.11,,86000000
2026-05-28 12:30:28.101,2026/05/28/[$LATEST]7de6c63704704001920746bd5ec85dd3,2.11,,85000000
2026-05-28 12:30:28.101,2026/05/28/[$LATEST]188cc19e71ed4e0bb96c479aefb33946,1.79,,86000000
2026-05-28 12:30:28.104,2026/05/28/[$LATEST]15737d93c14242db96065ddfaa294dc4,1.76,,85000000
2026-05-28 12:30:28.105,2026/05/28/[$LATEST]4f6d928700b0454089f4d3ba5806fd95,2.52,,85000000
2026-05-28 12:30:28.109,2026/05/28/[$LATEST]5724bbfcea774384b83b606c0c42d806,12.9,,86000000
2026-05-28 12:30:28.128,2026/05/28/[$LATEST]4f6d928700b0454089f4d3ba5806fd95,1.93,,85000000
2026-05-28 12:30:28.130,2026/05/28/[$LATEST]5724bbfcea774384b83b606c0c42d806,2.25,,86000000
2026-05-28 12:30:28.132,2026/05/28/[$LATEST]15737d93c14242db96065ddfaa294dc4,1.95,,85000000
2026-05-28 12:30:28.148,2026/05/28/[$LATEST]4f6d928700b0454089f4d3ba5806fd95,1.66,,85000000
2026-05-28 12:30:28.150,2026/05/28/[$LATEST]5724bbfcea774384b83b606c0c42d806,2.04,,86000000
2026-05-28 12:30:28.152,2026/05/28/[$LATEST]15737d93c14242db96065ddfaa294dc4,1.69,,85000000
2026-05-28 12:30:28.176,2026/05/28/[$LATEST]5724bbfcea774384b83b606c0c42d806,1.86,,86000000
2026-05-28 12:30:28.176,2026/05/28/[$LATEST]15737d93c14242db96065ddfaa294dc4,1.77,,85000000
2026-05-28 12:30:28.182,2026/05/28/[$LATEST]5989da090f7445fcb92f7c32ee76dd46,1.76,,86000000
2026-05-28 12:30:28.192,2026/05/28/[$LATEST]15737d93c14242db96065ddfaa294dc4,1.71,,85000000
2026-05-28 12:30:28.198,2026/05/28/[$LATEST]7de6c63704704001920746bd5ec85dd3,1.74,,85000000
2026-05-28 12:30:28.199,2026/05/28/[$LATEST]5989da090f7445fcb92f7c32ee76dd46,3.88,,86000000
2026-05-28 12:30:28.199,2026/05/28/[$LATEST]4f6d928700b0454089f4d3ba5806fd95,4.86,,85000000
2026-05-28 12:30:28.215,2026/05/28/[$LATEST]7de6c63704704001920746bd5ec85dd3,3.55,,85000000
2026-05-28 12:30:28.217,2026/05/28/[$LATEST]4f6d928700b0454089f4d3ba5806fd95,1.94,,85000000
2026-05-28 12:30:28.223,2026/05/28/[$LATEST]5989da090f7445fcb92f7c32ee76dd46,15.07,,86000000
2026-05-28 12:30:28.235,2026/05/28/[$LATEST]7de6c63704704001920746bd5ec85dd3,4.28,,85000000
2026-05-28 12:30:28.236,2026/05/28/[$LATEST]4f6d928700b0454089f4d3ba5806fd95,9.89,,85000000
2026-05-28 12:30:28.237,2026/05/28/[$LATEST]15737d93c14242db96065ddfaa294dc4,1.63,,85000000
2026-05-28 12:30:28.244,2026/05/28/[$LATEST]5989da090f7445fcb92f7c32ee76dd46,1.77,,86000000
2026-05-28 12:30:28.253,2026/05/28/[$LATEST]15737d93c14242db96065ddfaa294dc4,7.52,,85000000
2026-05-28 12:30:28.268,2026/05/28/[$LATEST]5989da090f7445fcb92f7c32ee76dd46,1.74,,86000000
2026-05-28 12:30:28.269,2026/05/28/[$LATEST]5724bbfcea774384b83b606c0c42d806,1.88,,86000000
2026-05-28 12:30:28.285,2026/05/28/[$LATEST]5989da090f7445fcb92f7c32ee76dd46,1.77,,86000000
2026-05-28 12:30:28.289,2026/05/28/[$LATEST]5724bbfcea774384b83b606c0c42d806,5.83,,86000000
2026-05-28 12:30:28.293,2026/05/28/[$LATEST]15737d93c14242db96065ddfaa294dc4,1.69,,85000000
2026-05-28 12:30:28.313,2026/05/28/[$LATEST]15737d93c14242db96065ddfaa294dc4,8.45,,85000000
2026-05-28 12:30:28.319,2026/05/28/[$LATEST]5724bbfcea774384b83b606c0c42d806,2.11,,86000000
2026-05-28 12:30:28.321,2026/05/28/[$LATEST]4f6d928700b0454089f4d3ba5806fd95,2.2,,85000000
2026-05-28 12:30:28.325,2026/05/28/[$LATEST]5989da090f7445fcb92f7c32ee76dd46,1.74,,86000000
2026-05-28 12:30:28.332,2026/05/28/[$LATEST]15737d93c14242db96065ddfaa294dc4,4.01,,85000000
2026-05-28 12:30:28.335,2026/05/28/[$LATEST]4f6d928700b0454089f4d3ba5806fd95,1.73,,85000000
2026-05-28 12:30:28.346,2026/05/28/[$LATEST]4f6d928700b0454089f4d3ba5806fd95,1.92,,85000000
2026-05-28 12:30:28.360,2026/05/28/[$LATEST]4f6d928700b0454089f4d3ba5806fd95,1.9,,85000000
2026-05-28 12:30:28.361,2026/05/28/[$LATEST]5989da090f7445fcb92f7c32ee76dd46,1.72,,86000000
2026-05-28 12:30:28.361,2026/05/28/[$LATEST]15737d93c14242db96065ddfaa294dc4,2.22,,85000000
2026-05-28 12:30:28.363,2026/05/28/[$LATEST]5724bbfcea774384b83b606c0c42d806,2.24,,86000000
2026-05-28 12:30:28.373,2026/05/28/[$LATEST]15737d93c14242db96065ddfaa294dc4,5.32,,85000000
2026-05-28 12:30:28.374,2026/05/28/[$LATEST]5724bbfcea774384b83b606c0c42d806,1.77,,86000000
2026-05-28 12:30:28.391,2026/05/28/[$LATEST]5724bbfcea774384b83b606c0c42d806,1.81,,86000000
2026-05-28 12:30:28.392,2026/05/28/[$LATEST]5989da090f7445fcb92f7c32ee76dd46,1.86,,86000000
2026-05-28 12:30:28.400,2026/05/28/[$LATEST]15737d93c14242db96065ddfaa294dc4,1.8,,85000000
2026-05-28 12:30:28.402,2026/05/28/[$LATEST]5989da090f7445fcb92f7c32ee76dd46,1.54,,86000000
2026-05-28 12:30:28.418,2026/05/28/[$LATEST]5724bbfcea774384b83b606c0c42d806,1.84,,86000000
2026-05-28 12:30:28.419,2026/05/28/[$LATEST]5989da090f7445fcb92f7c32ee76dd46,4.62,,86000000
2026-05-28 12:30:28.420,2026/05/28/[$LATEST]cfb0e958f4874281914ba0b7a1a72bef,2.12,,86000000
2026-05-28 12:30:28.420,2026/05/28/[$LATEST]188cc19e71ed4e0bb96c479aefb33946,1.97,,86000000
2026-05-28 12:30:28.422,2026/05/28/[$LATEST]15737d93c14242db96065ddfaa294dc4,1.74,,85000000
2026-05-28 12:30:28.439,2026/05/28/[$LATEST]cfb0e958f4874281914ba0b7a1a72bef,1.87,,86000000
2026-05-28 12:30:28.441,2026/05/28/[$LATEST]15737d93c14242db96065ddfaa294dc4,1.72,,85000000
2026-05-28 12:30:28.445,2026/05/28/[$LATEST]188cc19e71ed4e0bb96c479aefb33946,1.74,,86000000
2026-05-28 12:30:28.453,2026/05/28/[$LATEST]15737d93c14242db96065ddfaa294dc4,1.51,,85000000
2026-05-28 12:30:28.460,2026/05/28/[$LATEST]4f6d928700b0454089f4d3ba5806fd95,1.94,,85000000
2026-05-28 12:30:28.462,2026/05/28/[$LATEST]188cc19e71ed4e0bb96c479aefb33946,1.99,,86000000
2026-05-28 12:30:28.472,2026/05/28/[$LATEST]15737d93c14242db96065ddfaa294dc4,13.04,,85000000
2026-05-28 12:30:28.476,2026/05/28/[$LATEST]188cc19e71ed4e0bb96c479aefb33946,1.79,,86000000
2026-05-28 12:30:28.477,2026/05/28/[$LATEST]4f6d928700b0454089f4d3ba5806fd95,2.25,,85000000
2026-05-28 12:30:28.492,2026/05/28/[$LATEST]15737d93c14242db96065ddfaa294dc4,1.82,,85000000
2026-05-28 12:30:28.502,2026/05/28/[$LATEST]15737d93c14242db96065ddfaa294dc4,1.41,,85000000
2026-05-28 12:30:28.507,2026/05/28/[$LATEST]7de6c63704704001920746bd5ec85dd3,1.6,,85000000
2026-05-28 12:30:28.512,2026/05/28/[$LATEST]15737d93c14242db96065ddfaa294dc4,1.46,,85000000
2026-05-28 12:30:28.513,2026/05/28/[$LATEST]645d0a3985b047aa91261d33b7d29c16,2.08,,86000000
2026-05-28 12:30:28.519,2026/05/28/[$LATEST]4f6d928700b0454089f4d3ba5806fd95,27.99,,85000000
2026-05-28 12:30:28.522,2026/05/28/[$LATEST]645d0a3985b047aa91261d33b7d29c16,1.61,,86000000
2026-05-28 12:30:28.526,2026/05/28/[$LATEST]188cc19e71ed4e0bb96c479aefb33946,1.76,,86000000
2026-05-28 12:30:28.530,2026/05/28/[$LATEST]cfb0e958f4874281914ba0b7a1a72bef,1.81,,86000000
2026-05-28 12:30:28.541,2026/05/28/[$LATEST]cfb0e958f4874281914ba0b7a1a72bef,4.47,,86000000
2026-05-28 12:30:28.545,2026/05/28/[$LATEST]188cc19e71ed4e0bb96c479aefb33946,2.01,,86000000
2026-05-28 12:30:28.550,2026/05/28/[$LATEST]4f6d928700b0454089f4d3ba5806fd95,2,,85000000
2026-05-28 12:30:28.553,2026/05/28/[$LATEST]645d0a3985b047aa91261d33b7d29c16,1.69,,86000000
2026-05-28 12:30:28.554,2026/05/28/[$LATEST]15737d93c14242db96065ddfaa294dc4,1.62,,85000000
2026-05-28 12:30:28.561,2026/05/28/[$LATEST]cfb0e958f4874281914ba0b7a1a72bef,13.55,,86000000
2026-05-28 12:30:28.583,2026/05/28/[$LATEST]15737d93c14242db96065ddfaa294dc4,1.74,,85000000
2026-05-28 12:30:28.585,2026/05/28/[$LATEST]cfb0e958f4874281914ba0b7a1a72bef,1.99,,86000000
2026-05-28 12:30:28.586,2026/05/28/[$LATEST]188cc19e71ed4e0bb96c479aefb33946,2.1,,86000000
2026-05-28 12:30:28.618,2026/05/28/[$LATEST]188cc19e71ed4e0bb96c479aefb33946,1.79,,86000000
2026-05-28 12:30:28.632,2026/05/28/[$LATEST]188cc19e71ed4e0bb96c479aefb33946,5.7,,86000000
2026-05-28 12:30:28.633,2026/05/28/[$LATEST]cfb0e958f4874281914ba0b7a1a72bef,1.98,,86000000
2026-05-28 12:30:28.634,2026/05/28/[$LATEST]15737d93c14242db96065ddfaa294dc4,1.71,,85000000
2026-05-28 12:30:28.638,2026/05/28/[$LATEST]645d0a3985b047aa91261d33b7d29c16,1.87,,86000000
2026-05-28 12:30:28.649,2026/05/28/[$LATEST]cfb0e958f4874281914ba0b7a1a72bef,1.93,,86000000
2026-05-28 12:30:28.653,2026/05/28/[$LATEST]188cc19e71ed4e0bb96c479aefb33946,1.89,,86000000
2026-05-28 12:30:28.656,2026/05/28/[$LATEST]645d0a3985b047aa91261d33b7d29c16,1.49,,86000000
2026-05-28 12:30:28.661,2026/05/28/[$LATEST]cfb0e958f4874281914ba0b7a1a72bef,6.14,,86000000
2026-05-28 12:30:28.669,2026/05/28/[$LATEST]188cc19e71ed4e0bb96c479aefb33946,8.92,,86000000
2026-05-28 12:30:28.678,2026/05/28/[$LATEST]188cc19e71ed4e0bb96c479aefb33946,1.81,,86000000
2026-05-28 12:30:28.684,2026/05/28/[$LATEST]645d0a3985b047aa91261d33b7d29c16,1.7,,86000000
2026-05-28 12:30:28.697,2026/05/28/[$LATEST]188cc19e71ed4e0bb96c479aefb33946,1.78,,86000000
2026-05-28 12:30:28.716,2026/05/28/[$LATEST]188cc19e71ed4e0bb96c479aefb33946,1.83,,86000000
2026-05-28 12:30:28.727,2026/05/28/[$LATEST]645d0a3985b047aa91261d33b7d29c16,1.82,,86000000
2026-05-28 12:30:28.748,2026/05/28/[$LATEST]188cc19e71ed4e0bb96c479aefb33946,1.79,,86000000
2026-05-28 12:30:28.752,2026/05/28/[$LATEST]645d0a3985b047aa91261d33b7d29c16,1.86,,86000000
2026-05-28 12:30:28.756,2026/05/28/[$LATEST]15737d93c14242db96065ddfaa294dc4,1.83,,85000000
