@timestamp,@billedDuration,@duration,@initDuration,@memorySize
2026-05-30 17:43:37.551,2,1.88,,512000000
2026-05-30 17:43:37.545,7,6.41,,512000000
2026-05-30 17:43:37.535,3,2.27,,512000000
2026-05-30 17:43:37.522,2,1.98,,512000000
2026-05-30 17:43:37.491,3,2.06,,512000000
2026-05-30 17:43:37.362,18,17.66,,512000000
2026-05-30 17:43:37.348,2,1.77,,512000000
2026-05-30 17:43:37.161,7,6.56,,512000000
2026-05-30 17:43:37.159,2,1.96,,512000000
2026-05-30 17:43:37.143,2,1.88,,512000000
2026-05-30 17:43:37.132,2,1.93,,512000000
2026-05-30 17:43:37.073,3,2.01,,512000000
2026-05-30 17:43:37.069,6,5.5,,512000000
2026-05-30 17:43:37.053,2,1.73,,512000000
2026-05-30 17:43:36.942,9,8.95,,512000000
2026-05-30 17:43:36.926,2,1.75,,512000000
2026-05-30 17:43:36.925,2,1.84,,512000000
2026-05-30 17:43:36.912,3,2.01,,512000000
2026-05-30 17:43:36.883,22,21.64,,512000000
2026-05-30 17:43:36.808,3,2.32,,512000000
2026-05-30 17:43:36.802,2,1.79,,512000000
2026-05-30 17:43:36.790,2,1.86,,512000000
2026-05-30 17:43:36.728,2,1.85,,512000000
2026-05-30 17:43:36.708,2,1.76,,512000000
2026-05-30 17:43:36.689,2,1.64,,512000000
2026-05-30 17:43:36.687,3,2.17,,512000000
2026-05-30 17:43:36.672,2,1.76,,512000000
2026-05-30 17:43:36.629,5,4.94,,512000000
2026-05-30 17:43:36.569,2,1.9,,512000000
2026-05-30 17:43:36.538,5,4.04,,512000000
2026-05-30 17:43:36.473,7,6.22,,512000000
2026-05-30 17:43:36.450,7,6.2,,512000000
2026-05-30 17:43:36.437,2,1.78,,512000000
2026-05-30 17:43:36.422,2,1.79,,512000000
2026-05-30 17:43:36.409,2,1.75,,512000000
2026-05-30 17:43:36.325,2,1.8,,512000000
2026-05-30 17:43:36.243,2,1.83,,512000000
2026-05-30 17:43:36.223,2,1.76,,512000000
2026-05-30 17:43:36.222,7,6.21,,512000000
2026-05-30 17:43:36.209,3,2.04,,512000000
2026-05-30 17:43:36.203,2,1.73,,512000000
2026-05-30 17:43:36.157,2,1.72,,512000000
2026-05-30 17:43:36.131,2,1.88,,512000000
2026-05-30 17:43:36.044,2,1.78,,512000000
2026-05-30 17:43:36.011,2,1.96,,512000000
2026-05-30 17:43:35.987,2,1.82,,512000000
2026-05-30 17:43:35.982,3,2.2,,512000000
2026-05-30 17:43:35.927,2,1.86,,512000000
2026-05-30 17:43:35.905,2,1.87,,512000000
2026-05-30 17:43:35.889,2,1.95,,512000000
2026-05-30 17:43:35.880,2,1.81,,512000000
2026-05-30 17:43:35.876,2,1.74,,512000000
2026-05-30 17:43:35.792,2,1.75,,512000000
2026-05-30 17:43:35.782,4,3.96,,512000000
2026-05-30 17:43:35.764,2,1.82,,512000000
2026-05-30 17:43:35.757,2,1.77,,512000000
2026-05-30 17:43:35.686,2,1.69,,512000000
2026-05-30 17:43:35.648,2,1.87,,512000000
2026-05-30 17:43:35.599,2,1.78,,512000000
2026-05-30 17:43:35.533,3,2.02,,512000000
2026-05-30 17:43:35.532,2,1.74,,512000000
2026-05-30 17:43:35.525,2,1.93,,512000000
2026-05-30 17:43:35.396,2,1.83,,512000000
2026-05-30 17:43:35.388,2,1.76,,512000000
2026-05-30 17:43:35.218,2,1.81,,512000000
2026-05-30 17:43:35.184,2,1.89,,512000000
2026-05-30 17:43:35.156,2,1.88,,512000000
2026-05-30 17:43:35.147,2,1.76,,512000000
