@timestamp,@billedDuration,@duration,@initDuration,@memorySize
2026-05-29 13:19:10.226,3,2,,1024000000
2026-05-29 13:19:10.009,3,2.12,,1024000000
2026-05-29 13:19:08.211,3,2.19,,1024000000
2026-05-29 13:19:07.350,2,1.95,,1024000000
2026-05-29 13:19:07.103,2,1.96,,1024000000
2026-05-29 13:19:05.652,3,2.07,,1024000000
2026-05-29 13:19:04.507,3,2.12,,1024000000
2026-05-29 13:19:04.246,2,1.74,,1024000000
2026-05-29 13:19:04.142,3,2.13,,1024000000
2026-05-29 13:19:03.709,3,2.08,,1024000000
2026-05-29 13:19:02.474,3,2.16,,1024000000
2026-05-29 13:19:02.115,2,1.68,,1024000000
2026-05-29 13:19:01.593,5,4.49,,1024000000
2026-05-29 13:19:00.906,2,2,,1024000000
2026-05-29 13:18:59.729,14,13.06,,1024000000
2026-05-29 13:18:59.721,3,2.08,,1024000000
2026-05-29 13:18:58.914,2,1.7,,1024000000
2026-05-29 13:18:58.067,2,1.57,,1024000000
2026-05-29 13:18:58.013,2,1.77,,1024000000
2026-05-29 13:18:57.979,2,1.76,,1024000000
2026-05-29 13:18:56.614,3,2.59,,1024000000
2026-05-29 13:18:56.488,2,1.85,,1024000000
2026-05-29 13:18:54.969,2,1.83,,1024000000
2026-05-29 13:18:54.961,2,1.66,,1024000000
2026-05-29 13:18:54.837,2,1.75,,1024000000
2026-05-29 13:18:54.656,2,1.98,,1024000000
2026-05-29 13:18:54.568,2,1.83,,1024000000
2026-05-29 13:18:53.522,2,1.73,,1024000000
2026-05-29 13:18:52.947,2,1.97,,1024000000
2026-05-29 13:18:51.393,3,2.46,,1024000000
2026-05-29 13:18:50.882,2,1.49,,1024000000
2026-05-29 13:18:50.860,3,2.16,,1024000000
2026-05-29 13:18:49.431,3,2.21,,1024000000
2026-05-29 13:18:47.093,3,2.24,,1024000000
2026-05-29 13:18:46.998,3,2.01,,1024000000
2026-05-29 13:18:43.378,2,1.88,,1024000000
2026-05-29 13:18:43.015,5,4.45,,1024000000
2026-05-29 13:18:41.464,2,1.95,,1024000000
2026-05-29 13:18:41.376,3,2.23,,1024000000
2026-05-29 13:18:40.871,2,1.98,,1024000000
2026-05-29 13:18:40.075,3,2.08,,1024000000
2026-05-29 13:18:39.952,2,1.74,,1024000000
2026-05-29 13:18:39.656,2,1.65,,1024000000
2026-05-29 13:18:39.421,2,1.89,,1024000000
2026-05-29 13:18:38.698,2,1.93,,1024000000
2026-05-29 13:18:38.549,3,2.16,,1024000000
2026-05-29 13:18:38.417,2,1.65,,1024000000
2026-05-29 13:18:37.482,2,1.66,,1024000000
2026-05-29 13:18:37.286,3,2.06,,1024000000
2026-05-29 13:18:36.920,2,1.85,,1024000000
2026-05-29 13:18:36.919,2,1.65,,1024000000
2026-05-29 13:18:36.663,2,1.77,,1024000000
2026-05-29 13:18:36.180,3,2.23,,1024000000
2026-05-29 13:18:35.688,3,2.09,,1024000000
2026-05-29 13:18:35.401,4,3.93,,1024000000
2026-05-29 13:18:35.284,8,7.14,,1024000000
2026-05-29 13:18:35.084,2,1.75,,1024000000
2026-05-29 13:18:34.577,2,1.61,,1024000000
2026-05-29 13:18:34.019,2,1.75,,1024000000
2026-05-29 13:18:33.935,2,1.83,,1024000000
2026-05-29 13:18:33.923,2,1.52,,1024000000
2026-05-29 13:18:33.269,2,1.93,,1024000000
2026-05-29 13:18:32.779,2,1.96,,1024000000
2026-05-29 13:18:32.567,2,1.99,,1024000000
2026-05-29 13:18:32.462,2,1.92,,1024000000
2026-05-29 13:18:31.770,3,2.2,,1024000000
2026-05-29 13:18:31.464,2,1.83,,1024000000
2026-05-29 13:18:31.152,2,1.94,,1024000000
2026-05-29 13:18:31.037,5,4.22,,1024000000
2026-05-29 13:18:30.951,2,1.71,,1024000000
2026-05-29 13:18:30.228,2,1.88,,1024000000
2026-05-29 13:18:29.543,2,1.78,,1024000000
2026-05-29 13:18:29.459,2,1.63,,1024000000
2026-05-29 13:18:29.446,3,2.18,,1024000000
2026-05-29 13:18:29.159,6,5.29,,1024000000
2026-05-29 13:18:28.328,2,1.75,,1024000000
2026-05-29 13:18:28.241,2,1.87,,1024000000
2026-05-29 13:18:28.195,2,1.62,,1024000000
2026-05-29 13:18:28.115,3,2.04,,1024000000
2026-05-29 13:18:27.072,2,1.69,,1024000000
2026-05-29 13:18:26.667,6,5.41,,1024000000
2026-05-29 13:18:26.609,3,2.06,,1024000000
2026-05-29 13:18:26.144,3,2.1,,1024000000
2026-05-29 13:18:25.952,2,1.64,,1024000000
2026-05-29 13:18:25.822,3,2.07,,1024000000
2026-05-29 13:18:25.015,2,1.77,,1024000000
2026-05-29 13:18:24.869,8,7.75,,1024000000
2026-05-29 13:18:24.462,3,2.01,,1024000000
2026-05-29 13:18:24.027,2,1.92,,1024000000
2026-05-29 13:18:23.880,2,1.65,,1024000000
2026-05-29 13:18:23.407,2,1.72,,1024000000
2026-05-29 13:18:23.388,7,6.17,,1024000000
2026-05-29 13:18:22.270,3,2.02,,1024000000
2026-05-29 13:18:22.240,2,1.76,,1024000000
2026-05-29 13:18:22.239,3,2.02,,1024000000
