@timestamp,@billedDuration,@duration,@initDuration,@memorySize
2026-05-30 16:50:28.765,3,2.2,,512000000
2026-05-30 16:50:28.711,3,2,,512000000
2026-05-30 16:50:28.307,2,1.95,,512000000
2026-05-30 16:50:28.014,3,2.06,,512000000
2026-05-30 16:50:27.256,3,2.1,,512000000
2026-05-30 16:50:27.243,36,35.17,,512000000
2026-05-30 16:50:27.147,3,2.1,,512000000
2026-05-30 16:50:26.800,3,2.23,,512000000
2026-05-30 16:50:26.038,3,2.05,,512000000
2026-05-30 16:50:25.328,2,1.84,,512000000
2026-05-30 16:50:25.246,3,2.03,,512000000
2026-05-30 16:50:24.948,3,2.1,,512000000
2026-05-30 16:50:24.698,2,1.87,,512000000
2026-05-30 16:50:24.414,29,28.95,,512000000
2026-05-30 16:50:23.361,2,1.8,,512000000
2026-05-30 16:50:23.293,2,1.73,,512000000
2026-05-30 16:50:23.097,5,4.9,,512000000
2026-05-30 16:50:22.939,3,2.05,,512000000
2026-05-30 16:50:22.828,3,2.23,,512000000
2026-05-30 16:50:21.558,2,1.97,,512000000
2026-05-30 16:50:21.505,2,1.66,,512000000
2026-05-30 16:50:21.478,2,1.67,,512000000
2026-05-30 16:50:21.062,2,1.72,,512000000
2026-05-30 16:50:20.852,2,1.85,,512000000
2026-05-30 16:50:19.885,2,1.99,,512000000
2026-05-30 16:50:19.745,2,1.85,,512000000
2026-05-30 16:50:19.175,2,1.79,,512000000
2026-05-30 16:50:18.961,3,2.16,,512000000
2026-05-30 16:50:18.867,3,2.33,,512000000
2026-05-30 16:50:18.252,2,1.96,,512000000
2026-05-30 16:50:17.778,3,2.05,,512000000
2026-05-30 16:50:17.671,2,1.61,,512000000
2026-05-30 16:50:17.319,17,16.86,,512000000
2026-05-30 16:50:17.210,3,2.03,,512000000
2026-05-30 16:50:16.809,2,1.98,,512000000
2026-05-30 16:50:16.112,3,2.09,,512000000
2026-05-30 16:50:15.789,2,1.64,,512000000
2026-05-30 16:50:15.630,3,2.07,,512000000
2026-05-30 16:50:15.475,3,2.08,,512000000
2026-05-30 16:50:15.316,3,2.22,,512000000
2026-05-30 16:50:14.366,3,2.12,,512000000
2026-05-30 16:50:14.025,3,2.29,,512000000
2026-05-30 16:50:13.800,2,1.77,,512000000
2026-05-30 16:50:13.605,3,2.85,,512000000
2026-05-30 16:50:13.583,3,2.42,,512000000
2026-05-30 16:50:12.194,2,1.84,,512000000
2026-05-30 16:50:11.893,3,2.06,,512000000
2026-05-30 16:50:11.548,2,1.83,,512000000
2026-05-30 16:50:11.501,2,1.67,,512000000
2026-05-30 16:50:11.273,2,1.83,,512000000
2026-05-30 16:50:10.617,3,2.35,,512000000
2026-05-30 16:50:10.382,6,5.52,,512000000
2026-05-30 16:50:09.831,4,3.02,,512000000
2026-05-30 16:50:09.500,4,3.54,,512000000
2026-05-30 16:50:09.081,2,1.9,,512000000
2026-05-30 16:50:08.932,2,1.73,,512000000
2026-05-30 16:50:08.775,18,17.21,,512000000
2026-05-30 16:50:07.822,3,2.05,,512000000
2026-05-30 16:50:07.423,16,15.36,,512000000
2026-05-30 16:50:07.325,2,1.74,,512000000
2026-05-30 16:50:07.196,6,5.13,,512000000
2026-05-30 16:50:07.174,2,1.93,,512000000
2026-05-30 16:50:05.956,3,2.14,,512000000
2026-05-30 16:50:05.898,3,2.2,,512000000
2026-05-30 16:50:05.500,3,2.46,,512000000
2026-05-30 16:50:05.426,2,1.95,,512000000
2026-05-30 16:50:05.293,17,16.24,,512000000
2026-05-30 16:50:04.282,2,1.65,,512000000
2026-05-30 16:50:03.894,3,2.3,,512000000
2026-05-30 16:50:03.778,2,1.84,,512000000
2026-05-30 16:50:03.712,3,2.07,,512000000
2026-05-30 16:50:03.348,2,1.94,,512000000
2026-05-30 16:50:02.347,3,2.38,,512000000
2026-05-30 16:50:02.246,2,1.76,,512000000
2026-05-30 16:50:01.961,2,1.76,,512000000
2026-05-30 16:50:01.905,19,18.9,,512000000
2026-05-30 16:50:01.891,2,1.96,,512000000
2026-05-30 16:50:00.718,8,7.83,,512000000
2026-05-30 16:50:00.538,2,1.86,,512000000
2026-05-30 16:50:00.144,2,1.7,,512000000
2026-05-30 16:50:00.061,2,1.87,,512000000
2026-05-30 16:50:00.012,2,1.88,,512000000
2026-05-30 16:49:58.755,3,2.21,,512000000
2026-05-30 16:49:58.707,2,1.94,,512000000
2026-05-30 16:49:58.372,2,1.83,,512000000
2026-05-30 16:49:58.063,2,1.85,,512000000
2026-05-30 16:49:57.711,3,2.15,,512000000
2026-05-30 16:49:57.327,3,2.18,,512000000
2026-05-30 16:49:57.253,2,1.89,,512000000
2026-05-30 16:49:56.448,2,1.75,,512000000
2026-05-30 16:49:56.084,2,1.91,,512000000
2026-05-30 16:49:56.071,3,2.46,,512000000
2026-05-30 16:49:55.742,5,4.62,,512000000
2026-05-30 16:49:55.440,2,1.92,,512000000
2026-05-30 16:49:54.969,3,2.82,,512000000
2026-05-30 16:49:54.557,2,1.99,,512000000
2026-05-30 16:49:54.095,2,1.98,,512000000
2026-05-30 16:49:53.955,3,2.09,,512000000
2026-05-30 16:49:53.766,3,2.28,,512000000
2026-05-30 16:49:53.438,2,1.93,,512000000
2026-05-30 16:49:53.128,3,2.16,,512000000
2026-05-30 16:49:52.581,2,1.84,,512000000
2026-05-30 16:49:52.394,3,2.25,,512000000
2026-05-30 16:49:51.673,15,14.82,,512000000
2026-05-30 16:49:51.667,2,1.78,,512000000
2026-05-30 16:49:51.384,3,2.11,,512000000
2026-05-30 16:49:51.139,2,1.6,,512000000
2026-05-30 16:49:50.342,3,2.21,,512000000
2026-05-30 16:49:49.940,3,2.19,,512000000
2026-05-30 16:49:49.858,2,1.9,,512000000
2026-05-30 16:49:49.556,9,8.82,,512000000
2026-05-30 16:49:49.360,2,1.63,,512000000
2026-05-30 16:49:48.738,3,2.44,,512000000
2026-05-30 16:49:47.921,2,1.82,,512000000
2026-05-30 16:49:47.851,2,1.7,,512000000
2026-05-30 16:49:47.487,2,1.58,,512000000
2026-05-30 16:49:47.339,2,1.84,,512000000
2026-05-30 16:49:47.113,3,2.16,,512000000
2026-05-30 16:49:46.012,3,2.53,,512000000
2026-05-30 16:49:46.007,2,1.89,,512000000
2026-05-30 16:49:45.879,2,1.82,,512000000
2026-05-30 16:49:45.778,2,1.82,,512000000
2026-05-30 16:49:44.950,3,2.15,,512000000
