@timestamp,@billedDuration,@duration,@initDuration,@memorySize
2026-05-29 13:49:09.480,6,5.12,,512000000
2026-05-29 13:49:09.464,2,1.57,,512000000
2026-05-29 13:49:09.455,23,22.68,,512000000
2026-05-29 13:49:09.419,2,1.93,,512000000
2026-05-29 13:49:09.378,2,1.98,,512000000
2026-05-29 13:49:09.360,3,2.07,,512000000
2026-05-29 13:49:09.234,19,18.2,,512000000
2026-05-29 13:49:09.215,11,10.21,,512000000
2026-05-29 13:49:09.209,3,2.36,,512000000
2026-05-29 13:49:09.204,2,1.71,,512000000
2026-05-29 13:49:09.204,4,3.25,,512000000
2026-05-29 13:49:09.192,2,1.65,,512000000
2026-05-29 13:49:09.143,3,2.16,,512000000
2026-05-29 13:49:09.139,3,2.69,,512000000
2026-05-29 13:49:09.135,4,3.4,,512000000
2026-05-29 13:49:09.054,2,2,,512000000
2026-05-29 13:49:09.044,2,1.81,,512000000
2026-05-29 13:49:09.042,4,3.25,,512000000
2026-05-29 13:49:08.952,2,1.91,,512000000
2026-05-29 13:49:08.951,2,1.73,,512000000
2026-05-29 13:49:08.908,2,1.92,,512000000
2026-05-29 13:49:08.846,2,1.75,,512000000
2026-05-29 13:49:08.840,2,1.77,,512000000
2026-05-29 13:49:08.638,2,1.74,,512000000
2026-05-29 13:49:08.606,2,1.68,,512000000
2026-05-29 13:49:08.590,2,1.67,,512000000
2026-05-29 13:49:08.532,2,1.86,,512000000
2026-05-29 13:49:08.528,3,2.04,,512000000
2026-05-29 13:49:08.495,21,20.68,,512000000
2026-05-29 13:49:08.486,3,2.04,,512000000
2026-05-29 13:49:08.486,2,1.62,,512000000
2026-05-29 13:49:08.466,2,1.74,,512000000
2026-05-29 13:49:08.412,2,1.88,,512000000
2026-05-29 13:49:08.402,3,2.02,,512000000
2026-05-29 13:49:08.339,3,2.08,,512000000
2026-05-29 13:49:08.271,7,6.88,,512000000
2026-05-29 13:49:08.210,2,1.77,,512000000
2026-05-29 13:49:08.209,12,11.42,,512000000
2026-05-29 13:49:08.190,2,1.75,,512000000
2026-05-29 13:49:08.181,3,2.31,,512000000
2026-05-29 13:49:08.143,3,2.01,,512000000
2026-05-29 13:49:08.124,3,2.28,,512000000
2026-05-29 13:49:08.120,2,1.64,,512000000
2026-05-29 13:49:08.087,7,6.06,,512000000
2026-05-29 13:49:08.041,4,3.38,,512000000
2026-05-29 13:49:07.995,22,21.54,,512000000
2026-05-29 13:49:07.965,2,1.63,,512000000
2026-05-29 13:49:07.948,2,1.71,,512000000
2026-05-29 13:49:07.938,2,1.79,,512000000
2026-05-29 13:49:07.933,3,2.29,,512000000
2026-05-29 13:49:07.890,12,11.25,,512000000
2026-05-29 13:49:07.882,3,2.06,,512000000
2026-05-29 13:49:07.877,2,1.66,,512000000
2026-05-29 13:49:07.848,5,4.9,,512000000
2026-05-29 13:49:07.843,3,2.09,,512000000
2026-05-29 13:49:07.753,2,1.64,,512000000
2026-05-29 13:49:07.709,5,4.68,,512000000
2026-05-29 13:49:07.683,3,2.16,,512000000
